expansion,url,name,cost,converted_cost,type,rarity,pt,text
mystery-booster-the-list,/mtg/mystery-booster-the-list/archway-angel,Archway Angel,"['5', 'W']",6.0,Creature - Angel,U,3/4,"Flying When Archway Angel enters the battlefield, you gain 2 life for each Gate you control."
mystery-booster-the-list,/mtg/mystery-booster-the-list/artificers-assistant,Artificer's Assistant,['U'],1.0,Creature - Bird,C,1/1,"Flying Whenever you cast a historic spell, scry 1. <em>(Artifacts, legendaries, and Sagas are historic. To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/augury-owl,Augury Owl,"['1', 'U']",2.0,Creature - Bird,C,1/1,"Flying When Augury Owl enters the battlefield, scry 3. <em>(Look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/battle-mastery,Battle Mastery,"['2', 'W']",3.0,Enchantment - Aura,U,,Enchant creature Enchanted creature has double strike.
mystery-booster-the-list,/mtg/mystery-booster-the-list/bone-saw,Bone Saw,[],0.0,Artifact - Equipment,C,,Equipped creature gets +1/+0. Equip {1} <em>({1}: Attach to target creature you control. Equip only as a sorcery.)</em
mystery-booster-the-list,/mtg/mystery-booster-the-list/burnished-hart,Burnished Hart,['3'],3.0,Artifact Creature - Elk,U,2/2,"{3}, Sacrifice Burnished Hart: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle your library."
mystery-booster-the-list,/mtg/mystery-booster-the-list/cancel,Cancel,"['1', 'U', 'U']",3.0,Instant,C,,Counter target spell.
mystery-booster-the-list,/mtg/mystery-booster-the-list/champion-of-arashin,Champion of Arashin,"['3', 'W']",4.0,Creature - Dog Warrior,C,3/2,Lifelink
mystery-booster-the-list,/mtg/mystery-booster-the-list/circular-logic,Circular Logic,"['2', 'U']",3.0,Instant,U,,"Counter target spell unless its controller pays {1} for each card in your graveyard. Madness {U} <em>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/contingency-plan,Contingency Plan,"['1', 'U']",2.0,Sorcery,C,,Look at the top five cards of your library. Put any number of them into your graveyard and the rest back on top of your library in any order.
mystery-booster-the-list,/mtg/mystery-booster-the-list/dauthi-mindripper,Dauthi Mindripper,"['3', 'B']",4.0,Creature - Dauthi Minion,U,2/1,"Shadow <em>(This creature can block or be blocked by only creatures with shadow.)</em> Whenever Dauthi Mindripper attacks and isn’t blocked, you may sacrifice it. If you do, defending player discards three cards."
mystery-booster-the-list,/mtg/mystery-booster-the-list/draconic-disciple,Draconic Disciple,"['1', 'R', 'G']",3.0,Creature - Human Shaman,U,2/2,"{T}: Add one mana of any color.  {7}, {T}, Sacrifice Draconic Disciple: Create a 5/5 red Dragon creature token with flying."
mystery-booster-the-list,/mtg/mystery-booster-the-list/frontier-mastodon,Frontier Mastodon,"['2', 'G']",3.0,Creature - Elephant,C,3/2,<em>Ferocious</em> - Frontier Mastodon enters the battlefield with a +1/+1 counter on it if you control a creature with power 4 or greater.
mystery-booster-the-list,/mtg/mystery-booster-the-list/innocent-blood,Innocent Blood,['B'],1.0,Sorcery,C,,Each player sacrifices a creature.
mystery-booster-the-list,/mtg/mystery-booster-the-list/knight-of-sorrows,Knight of Sorrows,"['4', 'W']",5.0,Creature - Human Knight,C,3/3,"Knight of Sorrows can block an additional creature each combat. Afterlife 1 <em>(When this creature dies, create a 1/1 white and black Spirit creature token with flying.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/lightning-axe,Lightning Axe,['R'],1.0, Instant,C,,"As an additional cost to cast this spell, discard a card or pay {5}. Lightning Axe deals 5 damage to target creature."
mystery-booster-the-list,/mtg/mystery-booster-the-list/rally-the-peasants,Rally the Peasants,"['2', 'W']",3.0,Instant,C,,Creatures you control get +2/+0 until end of turn. Flashback {2}{R} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
mystery-booster-the-list,/mtg/mystery-booster-the-list/reckless-wurm,Reckless Wurm,"['3', 'R', 'R']",5.0,Creature - Wurm,C,4/4,"Trample Madness {2}{R} <em>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/renegade-map,Renegade Map,['1'],1.0,Artifact,C,,"Renegade Map enters the battlefield tapped.  {T}, Sacrifice Renegade Map: Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library."
mystery-booster-the-list,/mtg/mystery-booster-the-list/root-out,Root Out,"['2', 'G']",3.0,Sorcery,C,,"Destroy target artifact or enchantment.Investigate. <em>(Create a colorless Clue artifact token with “{2}, Sacrifice this artifact: Draw a card.”)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/sparkspitter,Sparkspitter,"['2', 'R']",3.0,Creature - Elemental Spellshaper,C,1/3,"{R}, {T}, Discard a card: Create a 3/1 red Elemental creature token named Spark Elemental. It has trample, haste, and “At the beginning of the end step, sacrifice Spark Elemental.”"
mystery-booster-the-list,/mtg/mystery-booster-the-list/spoils-of-adventure,Spoils of Adventure,"['4', 'W', 'U']",6.0,Instant,U,,"This spell costs {1} less to cast for each creature in your party. <em>(Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)</em> You gain 3 life and draw three cards."
mystery-booster-the-list,/mtg/mystery-booster-the-list/tarfire,Tarfire,['R'],1.0,Tribal Instant - Goblin,C,,Tarfire deals 2 damage to any target.
mystery-booster-the-list,/mtg/mystery-booster-the-list/ulvenwald-mysteries,Ulvenwald Mysteries,"['2', 'G']",3.0,Enchantment,U,,"Whenever a nontoken creature you control dies, investigate. <em>(Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")</em> Whenever you sacrifice a Clue, create a 1/1 white Human Soldier creature token."
mystery-booster-the-list,/mtg/mystery-booster-the-list/zhur-taa-druid,Zhur-Taa Druid,"['R', 'G']",2.0,Creature - Human Druid,C,1/1,"{T}: Add {G}. Whenever you tap Zhur-Taa Druid for mana, it deals 1 damage to each opponent."
mystery-booster-the-list,/mtg/mystery-booster-the-list/brimstone-dragon,Brimstone Dragon,"['6', 'R', 'R']",8.0,Creature - Dragon,R,6/6,"Flying, haste"
mystery-booster-the-list,/mtg/mystery-booster-the-list/krydle-of-baldurs-gate,Krydle of Baldur's Gate,"['U', 'B']",2.0,Legendary Creature - Human Elf Rogue,U,1/3,"Whenever Krydle of Baldur's Gate deals combat damage to a player, that player loses 1 life and mills a card, then you gain 1 life and scry 1. Whenever you attack, you may pay {2}. If you do, target creature can't be blocked this turn."
mystery-booster-the-list,/mtg/mystery-booster-the-list/ravenous-trap-foil,Ravenous Trap (Foil),"['2', 'B', 'B']",4.0,Instant - Trap,U,,"If an opponent had three or more cards put into their graveyard from anywhere this turn, you may pay {0} rather than pay this spell's mana cost. Exile target player's graveyard."
mystery-booster-the-list,/mtg/mystery-booster-the-list/sanguine-sacrament,Sanguine Sacrament,"['X', 'W', 'W']",3.0,Instant,R,,You gain twice X life. Put Sanguine Sacrament on the bottom of its owner's library.
mystery-booster-the-list,/mtg/mystery-booster-the-list/scroll-of-the-masters,Scroll of the Masters,['2'],2.0,Artifact,R,,"Whenever you cast a noncreature spell, put a lore counter on Scroll of the Masters.  {3}, {T}: Target creature you control gets +1/+1 until end of turn for each lore counter on Scroll of the Masters."
mystery-booster-the-list,/mtg/mystery-booster-the-list/scryb-ranger-foil,Scryb Ranger (Foil),"['1', 'G']",2.0,Creature - Faerie Ranger,U,1/1,"Flash <em>(You may cast this spell any time you could cast an instant.)</em> Flying, protection from blue Return a Forest you control to its owner's hand: Untap target creature. Activate this ability only once each turn."
mystery-booster-the-list,/mtg/mystery-booster-the-list/silvos-rogue-elemental,"Silvos, Rogue Elemental","['3', 'G', 'G', 'G']",6.0,Legendary Creature - Elemental,R,8/5,"Trample  {G}: Regenerate Silvos, Rogue Elemental."
mystery-booster-the-list,/mtg/mystery-booster-the-list/the-mirari-conjecture,The Mirari Conjecture,"['4', 'U']",5.0,Enchantment - Saga,R,,"<i>(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)</i> I - Return target instant card from your graveyard to your hand. II - Return target sorcery card from your graveyard to your hand. III - Until end of turn, whenever you cast an instant or sorcery spell, copy it. You may choose new targets for the copy."
mystery-booster-the-list,/mtg/mystery-booster-the-list/yore-tiller-nephilim-foil,Yore-Tiller Nephilim (Foil),"['W', 'U', 'B', 'R']",4.0,Creature - Nephilim,R,2/2,"Whenever Yore-Tiller Nephilim attacks, return target creature card from your graveyard to the battlefield tapped and attacking."
mystery-booster-the-list,/mtg/mystery-booster-the-list/young-pyromancer-2014-core-set,Young Pyromancer (2014 Core Set),"['1', 'R']",2.0,Creature - Human Shaman,U,2/1,"Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token."
mystery-booster-the-list,/mtg/mystery-booster-the-list/metagamer-no-pw-symbol-not-tournament-legal,Metagamer (No PW Symbol - Not Tournament Legal),"['W', 'W']",2.0,Creature - Human Advisor,S,2/2,Cards in the winning deck(s) of the latest Mythic Championship cost {1} more to cast.
mystery-booster-the-list,/mtg/mystery-booster-the-list/bloodmad-vampire,Bloodmad Vampire,"['2', 'R']",3.0,Creature - Vampire Berserker,C,4/1,"Whenever Bloodmad Vampire deals combat damage to a player, put a +1/+1 counter on it. Madness {1}{R} <em>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/kasmina-enigmatic-mentor,"Kasmina, Enigmatic Mentor","['3', 'U']",4.0,Legendary Planeswalker - Kasmina,U,,"Spells your opponents cast that target a creature or planeswalker you control cost {2} more to cast. [-2]: Create a 2/2 blue Wizard creature token. Draw a card, then discard a card. |5|"
mystery-booster-the-list,/mtg/mystery-booster-the-list/naturalize,Naturalize,"['1', 'G']",2.0,Instant,C,,Destroy target artifact or enchantment.
mystery-booster-the-list,/mtg/mystery-booster-the-list/suspicious-bookcase,Suspicious Bookcase,['2'],2.0,Artifact Creature - Wall,U,0/4,"Defender <em>(This creature can’t attack.)</em>  {3}, {T}: Target creature can’t be blocked this turn."
mystery-booster-the-list,/mtg/mystery-booster-the-list/abzan-falconer,Abzan Falconer,"['2', 'W']",3.0,Creature - Human Soldier,U,2/3,"Outlast {W} <em>({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)</em> Each creature you control with a +1/+1 counter on it has flying."
mystery-booster-the-list,/mtg/mystery-booster-the-list/ancient-brontodon,Ancient Brontodon,"['6', 'G', 'G']",8.0,Creature - Dinosaur,C,9/9,
mystery-booster-the-list,/mtg/mystery-booster-the-list/ancient-grudge,Ancient Grudge,"['1', 'R']",2.0,Instant,U,,Destroy target artifact. Flashback {G} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
mystery-booster-the-list,/mtg/mystery-booster-the-list/anticipate,Anticipate,"['1', 'U']",2.0,Instant,C,,Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.
mystery-booster-the-list,/mtg/mystery-booster-the-list/azorius-charm,Azorius Charm,"['W', 'U']",2.0,Instant,U,,Choose one -  <ul><li> Creatures you control gain lifelink until end of turn.</li> <li> Draw a card.</li> <li> Put target attacking or blocking creature on top of its owner’s library.</li></ul
mystery-booster-the-list,/mtg/mystery-booster-the-list/benthic-infiltrator,Benthic Infiltrator,"['2', 'U']",3.0,Creature - Eldrazi Drone,C,1/4,"Devoid <em>(This card has no color.)</em> Ingest <em>(Whenever this creature deals combat damage to a player, that player exiles the top card of their library.)</em> Benthic Infiltrator can’t be blocked."
mystery-booster-the-list,/mtg/mystery-booster-the-list/black-cat,Black Cat,"['1', 'B']",2.0,Creature - Zombie Cat,C,1/1,"When Black Cat dies, target opponent discards a card at random."
mystery-booster-the-list,/mtg/mystery-booster-the-list/blightning,Blightning,"['1', 'B', 'R']",3.0,Sorcery,U,,Blightning deals 3 damage to target player or planeswalker. That player or that planeswalker’s controller discards two cards.
mystery-booster-the-list,/mtg/mystery-booster-the-list/brute-strength,Brute Strength,"['1', 'R']",2.0,Instant,C,,Target creature gets +3/+1 and gains trample until end of turn.
mystery-booster-the-list,/mtg/mystery-booster-the-list/cadaver-imp,Cadaver Imp,"['1', 'B', 'B']",3.0,Creature - Imp,C,1/1,"Flying When Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand."
mystery-booster-the-list,/mtg/mystery-booster-the-list/chemisters-insight,Chemister's Insight,"['3', 'U']",4.0,Instant,U,,Draw two cards. Jump-start <em>(You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)</em
mystery-booster-the-list,/mtg/mystery-booster-the-list/exuberant-wolfbear,Exuberant Wolfbear,"['3', 'G']",4.0,Creature - Wolf Bear,U,4/4,"Whenever Exuberant Wolfbear attacks, you may change the base power and toughness of target Human you control to Exuberant Wolfbear's power and toughness until end of turn."
mystery-booster-the-list,/mtg/mystery-booster-the-list/frilled-deathspitter,Frilled Deathspitter,"['2', 'R']",3.0,Creature - Dinosaur,C,3/2,"<em>Enrage </em>- Whenever Frilled Deathspitter is dealt damage, it deals 2 damage to target opponent or planeswalker."
mystery-booster-the-list,/mtg/mystery-booster-the-list/gift-of-orzhova,Gift of Orzhova,"['1', '(W/B)', '(W/B)']",3.0,Enchantment - Aura,C,,Enchant creature Enchanted creature gets +1/+1 and has flying and lifelink.
mystery-booster-the-list,/mtg/mystery-booster-the-list/golems-heart,Golem's Heart,['2'],2.0,Artifact,U,,"Whenever a player casts an artifact spell, you may gain 1 life."
mystery-booster-the-list,/mtg/mystery-booster-the-list/hard-evidence,Hard Evidence,['U'],1.0,Sorcery,C,,"Create a 0/3 blue Crab creature token. Investigate. <em>(Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")</em"
mystery-booster-the-list,/mtg/mystery-booster-the-list/kin-tree-invocation,Kin-Tree Invocation,"['B', 'G']",2.0,Sorcery,U,,"Create an X/X black and green Spirit Warrior creature token, where X is the greatest toughness among creatures you control."
